Data,0,record,timestamp,"920300832",s,position_lat,"617246490",semicircles,position_long,"-14828971",semicircles,distance,"459.54",m,speed,"4.627",m/s,unknown,"731",,unknown,"100",,heart_rate,"97",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.627|4.627|4.627",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300833",s,position_lat,"617246925",semicircles,position_long,"-14829428",semicircles,distance,"464.39",m,speed,"4.641",m/s,unknown,"753",,unknown,"100",,heart_rate,"97",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.641|4.641|4.641",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300834",s,position_lat,"617247346",semicircles,position_long,"-14829852",semicircles,distance,"469.01",m,speed,"4.635",m/s,unknown,"752",,unknown,"100",,heart_rate,"97",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.635|4.635|4.635",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300835",s,position_lat,"617247756",semicircles,position_long,"-14830289",semicircles,distance,"473.6",m,speed,"4.626",m/s,unknown,"771",,unknown,"100",,heart_rate,"97",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.626|4.626|4.626",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300836",s,position_lat,"617248180",semicircles,position_long,"-14830745",semicircles,distance,"478.35",m,speed,"4.654",m/s,unknown,"776",,unknown,"100",,heart_rate,"97",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.654|4.654|4.654",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300837",s,position_lat,"617249001",semicircles,position_long,"-14831664",semicircles,distance,"487.66",m,speed,"4.67",m/s,unknown,"778",,unknown,"100",,heart_rate,"97",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.67|4.67|4.67",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300838",s,position_lat,"617249001",semicircles,position_long,"-14831664",semicircles,distance,"487.66",m,speed,"4.67",m/s,unknown,"800",,unknown,"100",,heart_rate,"97",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.67|4.67|4.67",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300839",s,position_lat,"617249416",semicircles,position_long,"-14832112",semicircles,distance,"492.32",m,speed,"4.666",m/s,unknown,"800",,unknown,"100",,heart_rate,"97",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.666|4.666|4.666",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300840",s,position_lat,"617249816",semicircles,position_long,"-14832588",semicircles,distance,"496.96",m,speed,"4.662",m/s,unknown,"799",,unknown,"100",,heart_rate,"96",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.662|4.662|4.662",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300841",s,position_lat,"617250218",semicircles,position_long,"-14833053",semicircles,distance,"501.57",m,speed,"4.668",m/s,unknown,"778",,unknown,"100",,heart_rate,"96",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.668|4.668|4.668",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300842",s,position_lat,"617250625",semicircles,position_long,"-14833490",semicircles,distance,"506.13",m,speed,"4.663",m/s,unknown,"777",,unknown,"100",,heart_rate,"96",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.663|4.663|4.663",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300843",s,position_lat,"617251038",semicircles,position_long,"-14833963",semicircles,distance,"510.85",m,speed,"4.671",m/s,unknown,"778",,unknown,"100",,heart_rate,"96",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.671|4.671|4.671",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300844",s,position_lat,"617251459",semicircles,position_long,"-14834379",semicircles,distance,"515.46",m,speed,"4.663",m/s,unknown,"777",,unknown,"100",,heart_rate,"96",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.663|4.663|4.663",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300845",s,position_lat,"617251863",semicircles,position_long,"-14834789",semicircles,distance,"519.91",m,speed,"4.63",m/s,unknown,"794",,unknown,"100",,heart_rate,"96",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.63|4.63|4.63",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300846",s,position_lat,"617252275",semicircles,position_long,"-14835202",semicircles,distance,"524.43",m,speed,"4.621",m/s,unknown,"749",,unknown,"100",,heart_rate,"97",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.621|4.621|4.621",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300847",s,position_lat,"617252727",semicircles,position_long,"-14835617",semicircles,distance,"529.28",m,speed,"4.643",m/s,unknown,"753",,unknown,"100",,heart_rate,"97",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.643|4.643|4.643",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300848",s,position_lat,"617253177",semicircles,position_long,"-14836010",semicircles,distance,"534.05",m,speed,"4.645",m/s,unknown,"733",,unknown,"100",,heart_rate,"97",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.645|4.645|4.645",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300849",s,position_lat,"617253612",semicircles,position_long,"-14836377",semicircles,distance,"538.63",m,speed,"4.643",m/s,unknown,"733",,unknown,"100",,heart_rate,"97",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.643|4.643|4.643",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300850",s,position_lat,"617254050",semicircles,position_long,"-14836736",semicircles,distance,"543.21",m,speed,"4.631",m/s,unknown,"794",,unknown,"100",,heart_rate,"98",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.631|4.631|4.631",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300851",s,position_lat,"617254490",semicircles,position_long,"-14837107",semicircles,distance,"547.84",m,speed,"4.629",m/s,unknown,"772",,unknown,"100",,heart_rate,"98",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.629|4.629|4.629",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300852",s,position_lat,"617254917",semicircles,position_long,"-14837467",semicircles,distance,"552.33",m,speed,"4.617",m/s,unknown,"769",,unknown,"100",,heart_rate,"98",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.617|4.617|4.617",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300853",s,position_lat,"617255337",semicircles,position_long,"-14837860",semicircles,distance,"556.86",m,speed,"4.61",m/s,unknown,"768",,unknown,"100",,heart_rate,"98",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.61|4.61|4.61",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300854",s,position_lat,"617255758",semicircles,position_long,"-14838248",semicircles,distance,"561.39",m,speed,"4.607",m/s,unknown,"768",,unknown,"100",,heart_rate,"98",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.607|4.607|4.607",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300855",s,position_lat,"617256186",semicircles,position_long,"-14838651",semicircles,distance,"566.01",m,speed,"4.598",m/s,unknown,"788",,unknown,"100",,heart_rate,"98",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.598|4.598|4.598",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300856",s,position_lat,"617256620",semicircles,position_long,"-14839036",semicircles,distance,"570.63",m,speed,"4.599",m/s,unknown,"788",,unknown,"100",,heart_rate,"98",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.599|4.599|4.599",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300857",s,position_lat,"617257057",semicircles,position_long,"-14839405",semicircles,distance,"575.22",m,speed,"4.611",m/s,unknown,"791",,unknown,"100",,heart_rate,"98",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.611|4.611|4.611",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300858",s,position_lat,"617257483",semicircles,position_long,"-14839790",semicircles,distance,"579.78",m,speed,"4.614",m/s,unknown,"769",,unknown,"100",,heart_rate,"98",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.614|4.614|4.614",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300859",s,position_lat,"617257900",semicircles,position_long,"-14840150",semicircles,distance,"584.2",m,speed,"4.578",m/s,unknown,"763",,unknown,"100",,heart_rate,"98",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.578|4.578|4.578",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300860",s,position_lat,"617258333",semicircles,position_long,"-14840522",semicircles,distance,"588.77",m,speed,"4.561",m/s,unknown,"782",,unknown,"100",,heart_rate,"98",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.561|4.561|4.561",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300861",s,position_lat,"617258778",semicircles,position_long,"-14840845",semicircles,distance,"593.32",m,speed,"4.559",m/s,unknown,"782",,unknown,"100",,heart_rate,"98",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.559|4.559|4.559",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300862",s,position_lat,"617259219",semicircles,position_long,"-14841177",semicircles,distance,"597.85",m,speed,"4.555",m/s,unknown,"759",,unknown,"100",,heart_rate,"98",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.555|4.555|4.555",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300863",s,position_lat,"617259651",semicircles,position_long,"-14841500",semicircles,distance,"602.3",m,speed,"4.539",m/s,unknown,"778",,unknown,"100",,heart_rate,"98",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.539|4.539|4.539",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300864",s,position_lat,"617260095",semicircles,position_long,"-14841828",semicircles,distance,"606.85",m,speed,"4.545",m/s,unknown,"779",,unknown,"100",,heart_rate,"98",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.545|4.545|4.545",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300865",s,position_lat,"617260533",semicircles,position_long,"-14842181",semicircles,distance,"611.42",m,speed,"4.548",m/s,unknown,"803",,unknown,"100",,heart_rate,"98",bpm,cadence,"34",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.548|4.548|4.548",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300866",s,position_lat,"617260983",semicircles,position_long,"-14842552",semicircles,distance,"616.13",m,speed,"4.563",m/s,unknown,"805",,unknown,"100",,heart_rate,"98",bpm,cadence,"34",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.563|4.563|4.563",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300867",s,position_lat,"617261423",semicircles,position_long,"-14842963",semicircles,distance,"620.88",m,speed,"4.574",m/s,unknown,"784",,unknown,"300",,heart_rate,"97",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.574|4.574|4.574",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300868",s,position_lat,"617261841",semicircles,position_long,"-14843353",semicircles,distance,"625.38",m,speed,"4.564",m/s,unknown,"782",,unknown,"300",,heart_rate,"97",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.564|4.564|4.564",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300869",s,position_lat,"617262246",semicircles,position_long,"-14843792",semicircles,distance,"629.94",m,speed,"4.56",m/s,unknown,"782",,unknown,"300",,heart_rate,"97",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.56|4.56|4.56",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300870",s,position_lat,"617262636",semicircles,position_long,"-14844291",semicircles,distance,"634.58",m,speed,"4.567",m/s,unknown,"783",,unknown,"300",,heart_rate,"101",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.567|4.567|4.567",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300871",s,position_lat,"617263021",semicircles,position_long,"-14844795",semicircles,distance,"639.2",m,speed,"4.585",m/s,unknown,"786",,unknown,"300",,heart_rate,"106",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.585|4.585|4.585",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300872",s,position_lat,"617263386",semicircles,position_long,"-14845354",semicircles,distance,"643.9",m,speed,"4.595",m/s,unknown,"788",,unknown,"300",,heart_rate,"111",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.595|4.595|4.595",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300873",s,position_lat,"617263752",semicircles,position_long,"-14845862",semicircles,distance,"648.41",m,speed,"4.592",m/s,unknown,"787",,unknown,"300",,heart_rate,"117",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.592|4.592|4.592",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300874",s,position_lat,"617264081",semicircles,position_long,"-14846411",semicircles,distance,"652.81",m,speed,"4.582",m/s,unknown,"764",,unknown,"300",,heart_rate,"122",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.582|4.582|4.582",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300875",s,position_lat,"617264377",semicircles,position_long,"-14847002",semicircles,distance,"657.2",m,speed,"4.577",m/s,unknown,"763",,unknown,"300",,heart_rate,"130",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.577|4.577|4.577",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300876",s,position_lat,"617264674",semicircles,position_long,"-14847598",semicircles,distance,"661.62",m,speed,"4.567",m/s,unknown,"761",,unknown,"300",,heart_rate,"130",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.567|4.567|4.567",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300877",s,position_lat,"617264952",semicircles,position_long,"-14848263",semicircles,distance,"666.26",m,speed,"4.573",m/s,unknown,"762",,unknown,"300",,heart_rate,"135",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.573|4.573|4.573",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300878",s,position_lat,"617265222",semicircles,position_long,"-14848909",semicircles,distance,"670.76",m,speed,"4.556",m/s,unknown,"759",,unknown,"300",,heart_rate,"142",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.556|4.556|4.556",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300879",s,position_lat,"617265499",semicircles,position_long,"-14849510",semicircles,distance,"675.08",m,speed,"4.521",m/s,unknown,"775",,unknown,"300",,heart_rate,"143",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.521|4.521|4.521",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300880",s,position_lat,"617265751",semicircles,position_long,"-14850170",semicircles,distance,"679.55",m,speed,"4.52",m/s,unknown,"775",,unknown,"300",,heart_rate,"150",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.52|4.52|4.52",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300881",s,position_lat,"617266016",semicircles,position_long,"-14850799",semicircles,distance,"683.94",m,speed,"4.507",m/s,unknown,"773",,unknown,"300",,heart_rate,"157",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.507|4.507|4.507",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300882",s,position_lat,"617266272",semicircles,position_long,"-14851485",semicircles,distance,"688.57",m,speed,"4.506",m/s,unknown,"772",,unknown,"300",,heart_rate,"158",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.506|4.506|4.506",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300883",s,position_lat,"617266552",semicircles,position_long,"-14852139",semicircles,distance,"693.17",m,speed,"4.504",m/s,unknown,"772",,unknown,"300",,heart_rate,"160",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.504|4.504|4.504",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300884",s,position_lat,"617266810",semicircles,position_long,"-14852810",semicircles,distance,"697.74",m,speed,"4.494",m/s,unknown,"770",,unknown,"300",,heart_rate,"161",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.494|4.494|4.494",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300885",s,position_lat,"617267092",semicircles,position_long,"-14853438",semicircles,distance,"702.23",m,speed,"4.492",m/s,unknown,"770",,unknown,"300",,heart_rate,"163",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.492|4.492|4.492",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300886",s,position_lat,"617267385",semicircles,position_long,"-14854059",semicircles,distance,"706.74",m,speed,"4.5",m/s,unknown,"771",,unknown,"300",,heart_rate,"166",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.5|4.5|4.5",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300887",s,position_lat,"617267662",semicircles,position_long,"-14854695",semicircles,distance,"711.23",m,speed,"4.509",m/s,unknown,"773",,unknown,"300",,heart_rate,"164",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.509|4.509|4.509",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300888",s,position_lat,"617267946",semicircles,position_long,"-14855296",semicircles,distance,"715.61",m,speed,"4.504",m/s,unknown,"772",,unknown,"300",,heart_rate,"164",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.504|4.504|4.504",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"920300889",s,position_lat,"617268242",semicircles,position_long,"-14855919",semicircles,distance,"720.15",m,speed,"4.496",m/s,unknown,"771",,unknown,"300",,heart_rate,"163",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.496|4.496|4.496",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
