Data,0,record,timestamp,"925380184",s,position_lat,"617199630",semicircles,position_long,"-14808836",semicircles,distance,"104.98",m,speed,"4.211",m/s,unknown,"648",,unknown,"300",,heart_rate,"64",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.211|4.211|4.211",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380185",s,position_lat,"617200103",semicircles,position_long,"-14809150",semicircles,distance,"109.75",m,speed,"4.275",m/s,unknown,"658",,unknown,"300",,heart_rate,"64",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.275|4.275|4.275",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380186",s,position_lat,"617200525",semicircles,position_long,"-14809426",semicircles,distance,"114.0",m,speed,"4.273",m/s,unknown,"657",,unknown,"300",,heart_rate,"64",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.273|4.273|4.273",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380187",s,position_lat,"617200973",semicircles,position_long,"-14809674",semicircles,distance,"118.41",m,speed,"4.323",m/s,unknown,"665",,unknown,"300",,heart_rate,"64",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.323|4.323|4.323",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380188",s,position_lat,"617201428",semicircles,position_long,"-14809899",semicircles,distance,"122.84",m,speed,"4.341",m/s,unknown,"668",,unknown,"300",,heart_rate,"63",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.341|4.341|4.341",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380189",s,position_lat,"617201851",semicircles,position_long,"-14810170",semicircles,distance,"127.08",m,speed,"4.356",m/s,unknown,"670",,unknown,"300",,heart_rate,"62",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.356|4.356|4.356",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380190",s,position_lat,"617202297",semicircles,position_long,"-14810385",semicircles,distance,"131.41",m,speed,"4.378",m/s,unknown,"674",,unknown,"300",,heart_rate,"62",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.378|4.378|4.378",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380191",s,position_lat,"617202739",semicircles,position_long,"-14810575",semicircles,distance,"135.68",m,speed,"4.354",m/s,unknown,"670",,unknown,"300",,heart_rate,"61",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.354|4.354|4.354",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380192",s,position_lat,"617203144",semicircles,position_long,"-14810796",semicircles,distance,"139.67",m,speed,"4.33",m/s,unknown,"666",,unknown,"300",,heart_rate,"61",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.33|4.33|4.33",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380193",s,position_lat,"617203616",semicircles,position_long,"-14811001",semicircles,distance,"144.21",m,speed,"4.348",m/s,unknown,"687",,unknown,"300",,heart_rate,"60",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.348|4.348|4.348",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380194",s,position_lat,"617204058",semicircles,position_long,"-14811170",semicircles,distance,"148.45",m,speed,"4.321",m/s,unknown,"682",,unknown,"300",,heart_rate,"60",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.321|4.321|4.321",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380195",s,position_lat,"617204496",semicircles,position_long,"-14811357",semicircles,distance,"152.67",m,speed,"4.333",m/s,unknown,"684",,unknown,"300",,heart_rate,"61",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.333|4.333|4.333",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380196",s,position_lat,"617204966",semicircles,position_long,"-14811577",semicircles,distance,"157.23",m,speed,"4.359",m/s,unknown,"688",,unknown,"300",,heart_rate,"61",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.359|4.359|4.359",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380197",s,position_lat,"617205397",semicircles,position_long,"-14811792",semicircles,distance,"161.41",m,speed,"4.312",m/s,unknown,"681",,unknown,"300",,heart_rate,"61",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.312|4.312|4.312",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380198",s,position_lat,"617205849",semicircles,position_long,"-14812054",semicircles,distance,"165.87",m,speed,"4.331",m/s,unknown,"702",,unknown,"300",,heart_rate,"60",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.331|4.331|4.331",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380199",s,position_lat,"617206272",semicircles,position_long,"-14812270",semicircles,distance,"170.0",m,speed,"4.308",m/s,unknown,"699",,unknown,"300",,heart_rate,"59",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.308|4.308|4.308",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380200",s,position_lat,"617206711",semicircles,position_long,"-14812503",semicircles,distance,"174.3",m,speed,"4.297",m/s,unknown,"697",,unknown,"300",,heart_rate,"58",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.297|4.297|4.297",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380201",s,position_lat,"617207182",semicircles,position_long,"-14812693",semicircles,distance,"178.83",m,speed,"4.321",m/s,unknown,"701",,unknown,"300",,heart_rate,"58",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.321|4.321|4.321",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380202",s,position_lat,"617207597",semicircles,position_long,"-14812860",semicircles,distance,"182.82",m,speed,"4.292",m/s,unknown,"696",,unknown,"300",,heart_rate,"60",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.292|4.292|4.292",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380203",s,position_lat,"617208029",semicircles,position_long,"-14813005",semicircles,distance,"186.93",m,speed,"4.278",m/s,unknown,"694",,unknown,"300",,heart_rate,"60",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.278|4.278|4.278",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380204",s,position_lat,"617208467",semicircles,position_long,"-14813158",semicircles,distance,"191.11",m,speed,"4.295",m/s,unknown,"696",,unknown,"300",,heart_rate,"62",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.295|4.295|4.295",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380205",s,position_lat,"617208898",semicircles,position_long,"-14813366",semicircles,distance,"195.31",m,speed,"4.265",m/s,unknown,"692",,unknown,"300",,heart_rate,"63",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.265|4.265|4.265",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380206",s,position_lat,"617209371",semicircles,position_long,"-14813581",semicircles,distance,"199.88",m,speed,"4.293",m/s,unknown,"696",,unknown,"300",,heart_rate,"63",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.293|4.293|4.293",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380207",s,position_lat,"617209813",semicircles,position_long,"-14813785",semicircles,distance,"204.17",m,speed,"4.299",m/s,unknown,"697",,unknown,"300",,heart_rate,"64",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.299|4.299|4.299",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380208",s,position_lat,"617210283",semicircles,position_long,"-14813985",semicircles,distance,"208.7",m,speed,"4.296",m/s,unknown,"716",,unknown,"300",,heart_rate,"64",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.296|4.296|4.296",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380209",s,position_lat,"617210742",semicircles,position_long,"-14814140",semicircles,distance,"213.06",m,speed,"4.31",m/s,unknown,"699",,unknown,"300",,heart_rate,"66",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.31|4.31|4.31",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380210",s,position_lat,"617211179",semicircles,position_long,"-14814344",semicircles,distance,"217.31",m,speed,"4.29",m/s,unknown,"696",,unknown,"300",,heart_rate,"68",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.29|4.29|4.29",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380211",s,position_lat,"617211668",semicircles,position_long,"-14814520",semicircles,distance,"221.97",m,speed,"4.334",m/s,unknown,"722",,unknown,"300",,heart_rate,"68",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.334|4.334|4.334",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380212",s,position_lat,"617212102",semicircles,position_long,"-14814657",semicircles,distance,"226.06",m,speed,"4.319",m/s,unknown,"720",,unknown,"300",,heart_rate,"68",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.319|4.319|4.319",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380213",s,position_lat,"617212528",semicircles,position_long,"-14814845",semicircles,distance,"230.17",m,speed,"4.285",m/s,unknown,"695",,unknown,"300",,heart_rate,"68",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.285|4.285|4.285",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380214",s,position_lat,"617213009",semicircles,position_long,"-14814977",semicircles,distance,"234.72",m,speed,"4.331",m/s,unknown,"702",,unknown,"300",,heart_rate,"68",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.331|4.331|4.331",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380215",s,position_lat,"617213444",semicircles,position_long,"-14815100",semicircles,distance,"238.83",m,speed,"4.332",m/s,unknown,"703",,unknown,"300",,heart_rate,"68",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.332|4.332|4.332",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380216",s,position_lat,"617213896",semicircles,position_long,"-14815228",semicircles,distance,"243.1",m,speed,"4.34",m/s,unknown,"704",,unknown,"300",,heart_rate,"68",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.34|4.34|4.34",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380217",s,position_lat,"617214346",semicircles,position_long,"-14815346",semicircles,distance,"247.34",m,speed,"4.345",m/s,unknown,"705",,unknown,"300",,heart_rate,"68",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.345|4.345|4.345",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380218",s,position_lat,"617214787",semicircles,position_long,"-14815506",semicircles,distance,"251.55",m,speed,"4.314",m/s,unknown,"719",,unknown,"300",,heart_rate,"69",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.314|4.314|4.314",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380219",s,position_lat,"617215220",semicircles,position_long,"-14815660",semicircles,distance,"255.68",m,speed,"4.301",m/s,unknown,"717",,unknown,"300",,heart_rate,"69",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.301|4.301|4.301",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380220",s,position_lat,"617215664",semicircles,position_long,"-14815901",semicircles,distance,"260.05",m,speed,"4.288",m/s,unknown,"715",,unknown,"300",,heart_rate,"69",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.288|4.288|4.288",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380221",s,position_lat,"617216153",semicircles,position_long,"-14816124",semicircles,distance,"264.78",m,speed,"4.318",m/s,unknown,"720",,unknown,"300",,heart_rate,"69",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.318|4.318|4.318",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380222",s,position_lat,"617216605",semicircles,position_long,"-14816304",semicircles,distance,"269.13",m,speed,"4.327",m/s,unknown,"721",,unknown,"300",,heart_rate,"69",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.327|4.327|4.327",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380223",s,position_lat,"617217057",semicircles,position_long,"-14816481",semicircles,distance,"273.46",m,speed,"4.299",m/s,unknown,"716",,unknown,"300",,heart_rate,"69",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.299|4.299|4.299",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380224",s,position_lat,"617217523",semicircles,position_long,"-14816669",semicircles,distance,"277.94",m,speed,"4.329",m/s,unknown,"721",,unknown,"300",,heart_rate,"69",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.329|4.329|4.329",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380225",s,position_lat,"617217958",semicircles,position_long,"-14816848",semicircles,distance,"282.12",m,speed,"4.334",m/s,unknown,"722",,unknown,"300",,heart_rate,"69",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.334|4.334|4.334",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380226",s,position_lat,"617218403",semicircles,position_long,"-14817020",semicircles,distance,"286.39",m,speed,"4.311",m/s,unknown,"739",,unknown,"300",,heart_rate,"69",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.311|4.311|4.311",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380227",s,position_lat,"617218788",semicircles,position_long,"-14817204",semicircles,distance,"290.14",m,speed,"4.28",m/s,unknown,"734",,unknown,"300",,heart_rate,"69",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.28|4.28|4.28",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380228",s,position_lat,"617219140",semicircles,position_long,"-14817391",semicircles,distance,"293.59",m,speed,"4.211",m/s,unknown,"766",,unknown,"300",,heart_rate,"69",bpm,cadence,"33",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.211|4.211|4.211",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380229",s,position_lat,"617219498",semicircles,position_long,"-14817594",semicircles,distance,"297.13",m,speed,"4.151",m/s,unknown,"755",,unknown,"300",,heart_rate,"69",bpm,cadence,"33",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.151|4.151|4.151",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380230",s,position_lat,"617219811",semicircles,position_long,"-14817757",semicircles,distance,"300.18",m,speed,"4.056",m/s,unknown,"737",,unknown,"300",,heart_rate,"69",bpm,cadence,"33",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.056|4.056|4.056",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380231",s,position_lat,"617220116",semicircles,position_long,"-14817909",semicircles,distance,"303.15",m,speed,"3.959",m/s,unknown,"720",,unknown,"300",,heart_rate,"69",bpm,cadence,"33",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.959|3.959|3.959",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380232",s,position_lat,"617220393",semicircles,position_long,"-14818023",semicircles,distance,"305.82",m,speed,"3.817",m/s,unknown,"694",,unknown,"300",,heart_rate,"69",bpm,cadence,"33",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.817|3.817|3.817",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380233",s,position_lat,"617220620",semicircles,position_long,"-14818129",semicircles,distance,"308.02",m,speed,"3.606",m/s,unknown,"656",,unknown,"300",,heart_rate,"69",bpm,cadence,"33",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.606|3.606|3.606",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380234",s,position_lat,"617220877",semicircles,position_long,"-14818241",semicircles,distance,"310.5",m,speed,"3.451",m/s,unknown,"627",,unknown,"300",,heart_rate,"69",bpm,cadence,"33",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.451|3.451|3.451",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380235",s,position_lat,"617221055",semicircles,position_long,"-14818317",semicircles,distance,"312.21",m,speed,"3.233",m/s,unknown,"588",,unknown,"300",,heart_rate,"69",bpm,cadence,"33",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.233|3.233|3.233",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380236",s,position_lat,"617221224",semicircles,position_long,"-14818369",semicircles,distance,"313.81",m,speed,"2.993",m/s,unknown,"300",,heart_rate,"69",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"2.993|2.993|2.993",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380237",s,position_lat,"617221466",semicircles,position_long,"-14818412",semicircles,distance,"316.08",m,speed,"2.834",m/s,unknown,"300",,heart_rate,"69",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"2.834|2.834|2.834",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380238",s,position_lat,"617221658",semicircles,position_long,"-14818459",semicircles,distance,"317.86",m,speed,"2.629",m/s,unknown,"300",,heart_rate,"69",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"2.629|2.629|2.629",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380239",s,position_lat,"617221879",semicircles,position_long,"-14818480",semicircles,distance,"319.92",m,speed,"2.488",m/s,unknown,"300",,heart_rate,"67",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"2.488|2.488|2.488",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380240",s,position_lat,"617222130",semicircles,position_long,"-14818494",semicircles,distance,"322.26",m,speed,"2.395",m/s,unknown,"300",,heart_rate,"67",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"2.395|2.395|2.395",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380241",s,position_lat,"617222315",semicircles,position_long,"-14818498",semicircles,distance,"323.95",m,speed,"2.245",m/s,unknown,"300",,heart_rate,"67",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"2.245|2.245|2.245",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
